loglik_ratio,sigma,x,sex
249.847725552299,705.825910501023,21.7043560577792,0.00688773774938255
189.497011368943,527.562197113106,11.3409920729271,0.120949074589517
232.982831783089,721.46153678529,28.882115640513,-0.0689531004589687
274.645096780851,798.557373732422,17.2043800345686,0.0052303404508012
258.573365906277,985.038695423182,26.383968198166,0.0511265264497541
256.678858299874,743.378931489898,31.8764948993325,0.0318590974326653
243.081609486913,733.368128648106,11.2488515377829,-0.0127627932155243
207.71680274239,642.369048576985,22.9506809025649,-0.0284390380264629
232.911480152998,739.594979773599,33.1355381163555,-0.112690202680264
207.064394984458,525.554069110759,22.5274465081542,-0.0586931823777741
230.528547907426,608.346429478562,21.0789021984329,-0.0655166438016418
234.178654737132,777.530441170839,30.2446727217449,-0.149552700291609
203.790834827787,612.882569142314,37.5612930561633,-0.11890264473327
222.278008476729,723.146174206523,17.7342036593629,0.0530645531706354
260.902256580996,804.331130370427,22.5531789690178,-0.118867985232748
203.473957550792,531.539708668785,25.6986269867102,-0.0492260329062454
243.348490405455,714.035432256878,24.6206926494128,0.0118607606539204
231.914053242066,616.430268517842,21.004727838586,-0.108552393673425
211.990940303616,605.565479404213,23.6672346314663,0.0936755485161569
228.226619222678,731.749319405048,25.5012119889144,0.0471014503850283
250.331262040247,895.124754593057,12.94237336208,0.0801136864423008
266.477607829856,801.640001201108,34.6106838038275,-0.0839005842419276
244.550215130372,656.916803783942,16.3845127386668,0.101575158270528
232.4077261764,622.831162062775,27.9212970158329,0.0625744464202026
222.986274870473,550.016211292811,14.0609338720733,-0.0124928241057247
241.057012546147,678.008550068688,25.1298643757343,0.0760309239781292
260.784701205101,729.171913097105,19.9178054582623,-0.0203993948204125
252.487193504365,684.627922706567,22.6690316767308,-0.0831102216204712
250.509893587319,688.43579123945,25.3130694786064,0.0640931958589955
225.901621561465,656.876995374577,8.86513130432013,-0.113075486837445
212.357704627519,592.815595244793,20.3998747284276,-0.0106863751598851
247.050707528455,604.397807496103,19.3954922329349,0.0113449459027963
213.465729579204,617.508505140414,22.587448668718,0.135533304213491
202.679098404451,580.855351898118,8.07770371915077,-0.000744236119589397
193.434725018884,563.089911813523,19.9240793018139,0.0952273096782067
310.890914789239,996.765077694041,42.775330389425,-0.0861225480717059
