loglik_ratio,sigma,x,sex
6.70997906127013e-07,9.99999220262629e-09,1.80661812231624,-0.0214070639873756
5.57593011762947e-08,9.99999202636469e-09,2.06182053211056,-0.117836251714589
1.30845364765264e-06,9.99999197052016e-09,2.05924288504479,0.092633564192507
1.64060111274011e-07,9.99999238899145e-09,1.87613910484695,-0.0390977959221136
3.37608616973739e-06,9.99999231802567e-09,2.00295640755092,0.0527427693312417
6.5063068177551e-07,9.99999238058705e-09,2.06296624519874,0.112637411558432
2.19937646761537e-07,9.9999921553224e-09,1.93155337894098,-0.0310076958348217
1.58659531734884e-07,9.99999157222498e-09,1.95535632616046,0.0631285607596231
5.50786353414878e-07,9.99999242094646e-09,2.03525275829225,-0.0408996765525117
6.62676029605791e-08,9.99999180500982e-09,2.14431821898216,-0.0134475113234497
2.37107087741606e-07,9.99999184418637e-09,2.09717864792351,-0.0132738404586289
4.08295818488114e-07,9.99999196905481e-09,1.98131816910174,0.0132449998656223
2.06573167815804e-06,9.99999250911081e-09,1.96835268108908,0.067802683195964
3.3679316402413e-07,9.99999211137517e-09,2.13682511958488,0.0731582285859486
3.11350959236734e-07,9.99999209717474e-09,1.87618766958866,-0.00723357751443262
4.10153006669134e-07,9.99999241319252e-09,1.94283247067607,-0.0190009727583065
7.48448655940592e-07,9.99999256745316e-09,1.94316140383222,0.0654527084140578
1.56290479935706e-06,9.99999268392056e-09,2.16214606879215,0.0525019139636433
3.53589712176472e-07,9.99999249431762e-09,2.16312860933615,-0.0481505796850781
4.98075678478926e-08,9.99999191050625e-09,1.98380150897692,-0.0126018235156229
1.10239852801897e-07,9.99999213147511e-09,1.99828254673826,-0.0177234875640034
3.19299942930229e-07,9.99999205503788e-09,2.12317778298577,0.106495113941527
6.42865416011773e-07,9.99999185396877e-09,2.17102406743371,-0.0753917188792296
3.65198502549902e-08,9.99999179703022e-09,1.78939928087724,-0.0881153454066633
5.09255187353119e-07,9.99999178865895e-09,2.01221953309642,0.0660066111508476
6.46197804599069e-07,9.9999919249644e-09,1.913551892212,0.0984133428663628
4.9850859795697e-07,9.99999189152473e-09,1.87379257856541,-0.0271757758773708
3.74304363504052e-07,9.99999222902639e-09,1.92611394998666,0.00752175318342038
5.65651134820655e-08,9.99999185995295e-09,1.9025595579667,0.0440207783087442
1.14046997623518e-07,9.99999180022991e-09,2.00871190765231,0.0155163346838758
1.21857738122344e-07,9.99999169099665e-09,1.98687857257893,0.0429356035418558
1.20031472761184e-07,9.99999221323898e-09,1.99951475184964,-0.043022749098868
2.6639045245247e-06,9.99999307407145e-09,2.19764862122956,-0.01990294557906
1.42101816891227e-06,9.99999220359384e-09,2.10311739127392,-0.0295062118733042
1.01897967397235e-07,9.99999228101234e-09,1.96071039129606,-0.0419323939368545
9.7895463113673e-07,9.99999229401565e-09,2.14265740422321,0.100935225526725
1.37080860440619e-06,9.99999233704281e-09,1.86957449484184,-0.0312525164029519
